id,type,Municipality,Star Rating,Facility Name,addrStreet,addrHousenumber,Postal Code,Phone,Email Address,Website,Service Type,Altitude,Number of Beds,Price,Services,coordinates
hotel1004,hotel,RIVA DEL GARDA,3-stars-superior,AL MASO,VIA E. MODL,7,38066,0464-521514,info@hotelalmaso.it,www.hotelalmaso.it,full-board,85,100,,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1005,hotel,RIVA DEL GARDA,3-stars-superior,RUDY HOTEL,VIA SAN NAZZARO,81,38066,0464-552559,info@hotelrudy.com,www.hotelrudy.com,full-board,85,65,100.0,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1006,hotel,RIVA DEL GARDA,4-stars,ACTIVE & FAMILY HOTEL GIOIOSA,VIA CARTIERE,70,38066,0464-521356,hotel@gioiosa.it,www.gioiosa.it,full-board,135,81,,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1007,hotel,RIVA DEL GARDA,4-stars,ASTORIA PARK HOTEL,VIALE TRENTO,9,38066,0464-576657,info@astoriaparkhotel.it,astoriaparkhotel.it,full-board,73,284,290.0,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1008,hotel,RIVA DEL GARDA,4-stars,BELLARIVA,VIA FRANZ KAFKA,13,38066,0464-553620,info@hotelbellariva.com,www.rivadelgarda.com/bellariva,full-board,73,67,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1009,hotel,RIVA DEL GARDA,4-stars,GARDA SPORTING CLUB HOTEL,VIALE DEI TIGLI,40,38066,0464-552072,info@gardasportinghotel.it,www.gardasportinghotel.it,bed-and-breakfast,73,80,230.0,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1010,hotel,RIVA DEL GARDA,4-stars,GRAND HOTEL LIBERTY,VIALE CARDUCCI,3/5,38066,0464-553581,info@grandhotelliberty.it,www.grandhotelliberty.it,full-board,73,183,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1011,hotel,RIVA DEL GARDA,4-stars,GRAND HOTEL RIVA,PIAZZA GARIBALDI,10,38066,0464-521800,grandhotelriva@gardaresort.it,www.gardaresort.it,full-board,73,163,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1012,hotel,RIVA DEL GARDA,4-stars,HOTEL ANTICO BORGO,VIA ARMANDO DIAZ,15,38066,0464-552277,direzionegenerale@bluhotels.it,www.bluhotels.it,full-board,73,104,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1013,hotel,RIVA DEL GARDA,4-stars,HOTEL DU LAC ET DU PARC,VIALE ROVERETO,44,38066,0464-566600,info@dulacetduparc.com,www.dulacetduparc.com,full-board,73,428,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1014,hotel,RIVA DEL GARDA,4-stars,HOTEL EUROPA,PIAZZA CATENA,9,38066,0464-555433,info@hoteleuropariva.it,www.hoteleuropariva.it,full-board,73,103,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1015,hotel,RIVA DEL GARDA,4-stars,HOTEL GARDA,VIALE ROVERETO,71,38066,0464-553382,garda@tonellihotels.com,www.tonellihotels.com,full-board,73,140,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1016,hotel,RIVA DEL GARDA,4-stars,HOTEL LUISE,VIALE ROVERETO,9,38066,0464-550858,info@hotelluise.com,www.hotelluise.com,full-board,73,131,,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1017,hotel,RIVA DEL GARDA,4-stars,HOTEL OASI,VIALE ROVERETO,110,38066,0464-554507,info@oasi-hotel.it,www.oasi-hotel.it,full-board,73,127,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1018,hotel,RIVA DEL GARDA,4-stars,HOTEL SAVOY PALACE,VIA LONGA,10,38066,0464-554242,savoy@tonellihotels.com,www.tonellihotels.com,full-board,73,375,,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1019,hotel,RIVA DEL GARDA,4-stars,MIRAGE,VIALE ROVERETO,97/99,38066,0464-552671,info@mirageriva.it,www.mirageriva.it,full-board,73,123,,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1020,hotel,RIVA DEL GARDA,4-stars,PORTICI,PIAZZA 3 NOVEMBRE,19,38066,0464-555400,info@hotelportici.it,www.hotelportici.it,full-board,73,103,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1021,hotel,RIVA DEL GARDA,4-stars,ROYAL,VIA LONGA,8,38066,0464-554261,info@royalhotels.it,www.royalhotels.it,full-board,73,94,125.0,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1022,hotel,RIVA DEL GARDA,4-stars,SOLE,PIAZZA TRE NOVEMBRE,35,38066,0464-552686,info@hotelsoleriva.it,www.hotelsoleriva.it,full-board,73,129,,Air Conditioning in at least 80% of the housing units,"[45.8847708, 10.8396942]"
hotel1023,hotel,RIVA DEL GARDA,4-stars,VILLA NICOLLI,VIA CATTONI,5,38066,0464-552589,infohotel@hotelvillanicolli.com,www.hotelvillanicolli.com,full-board,73,120,,Parking (insured for at least 50% of the housing units),"[45.8847708, 10.8396942]"
hotel1024,hotel,RIVA DEL GARDA,4-stars-superior,KRISTAL PALACE HOTEL,VIA GORIZIA,,38066,0464-550650,info@tonellihotels.com,www.tonellihotels.com/it/h6/riva-del-garda/hotel-kristal-palace.aspx,full-board,73,116,320.0,Outdoor swimming pool,"[45.8847708, 10.8396942]"
hotel1025,hotel,RIVA DEL GARDA,4-stars-superior,PARC HOTEL FLORA,VIALE ROVERETO,54,38066,0464-571571,info@parchotelflora.it,www.parchotelflora.it,bed-and-breakfast,73,84,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1026,hotel,RIVA DEL GARDA,4-stars-superior,RESIDENZA MURIALDO,c/o HOTEL DU LAC ET DU PARC-VIALE ROVERETO,44,38066,0464-566600,info@hoteldulac-riva.it,www.hoteldulac-riva.it,room-only,73,168,800.0,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1027,hotel,RIVA DEL GARDA,5-stars,LIDO PALACE,VIALE CARDUCCI,10,38066,0464-021899,info@lido-palace.it,www.lido-palace.it,full-board,73,110,,Elevator to all floors,"[45.8847708, 10.8396942]"
hotel1028,hotel,RIVA DEL GARDA,no-stars,ANTICHE MURA,VIA BASTIONE,19,38066,0464-556063,info@antiche-mura.it,www.antiche-mura.it,room-only,73,16,45.0,TV in all bedrooms,"[45.8847708, 10.8396942]"
hotel1029,hotel,ROMALLO,1-star,BAR ALBERGO RISTORANTE BERTOLINI,VIA 25 APRILE,28,38020,0463-432484,ristorante.bertolini@gmail.com,,full-board,733,24,35.0,Terrace or garden solarium,"[46.397211, 11.066172]"
hotel1030,hotel,ROMENO,2-stars,NERINA,Via Degasperi,31,38010,0463-510111,info@albergonerina.it,www.albergonerina.it,full-board,806,25,,Parking (insured for at least 50% of the housing units),"[46.3939973, 11.1202732]"
hotel1031,hotel,ROMENO,2-stars,VILLA NUOVA,VIA ZUCAL,27,38010,0463-875113,albergo@villanuova.com,www.villanuova.com,full-board,961,54,40.0,Terrace or garden solarium,"[46.3939973, 11.1202732]"
hotel1032,hotel,ROMENO,3-stars,CICLAMINO,VIA S.CRISTOFORO,30,38010,0463-875586,tgabard@tin.it,,full-board,948,48,,Elevator to all floors,"[46.3939973, 11.1202732]"
hotel1033,hotel,ROMENO,3-stars,LA QUIETE,VIA MARCONI,16,38010,0463-876050,info@laquieteresort.it,www.laquieteresort.it,bed-and-breakfast,961,25,,Outdoor swimming pool,"[46.3939973, 11.1202732]"
hotel1034,hotel,RONCEGNO,2-stars,RONCEGNO,VIA SAN GIUSEPPE,27,38050,0461-754555,,,full-board,535,25,25.0,,"[46.0516232, 11.4103025]"
hotel1035,hotel,RONCEGNO,2-stars,VILLA ROSA,VIA SAN GIUSEPPE,19,38050,0461-764489,villarosa@tin.it,villarosa5.wix.com/albergovillarosa,full-board,535,39,,Terrace or garden solarium,"[46.0516232, 11.4103025]"
hotel1036,hotel,RONCEGNO,3-stars,ALLA STAZIONE,VIA NAZIONALE,20,38050,389 8716648,hotel.allastazione@yahoo.com,,full-board,423,30,42.16,Terrace or garden solarium,"[46.0516232, 11.4103025]"
hotel1037,hotel,RONCEGNO,3-stars,SEMIRAMIS,VIA POLA,9,38050,0461/764108 o 0721/798758,semiramis@hotelsemiramis.it,www.hotelsemiramis.it,full-board,535,81,120.0,Elevator to all floors,"[46.0516232, 11.4103025]"
hotel1038,hotel,RONCEGNO,3-stars,VILLA FLORA,P.ZZA  A.DE GIOVANNI,5,38050,0461-764184,villaflora@tiscali.it,www.villaflorahotel.it,full-board,535,98,80.0,Elevator to all floors,"[46.0516232, 11.4103025]"
hotel1039,hotel,RONCEGNO,3-stars,VILLA WAIZ,PIAZZA ACHILLE DE GIOVANNI,,38050,0461-764184,info@garnivillawaiz.it,www.garnivillawaiz.it,bed-and-breakfast,535,32,,Elevator to all floors,"[46.0516232, 11.4103025]"
hotel1040,hotel,RONCEGNO,3-stars,VITTORIA,VIA S.GIUSEPPE,1,38050,0461-773026,info@vittoriaroncegno.it,www.vittoriaroncegno.it,full-board,535,34,,Elevator to all floors,"[46.0516232, 11.4103025]"
hotel1041,hotel,RONCEGNO,4-stars,PALACE HOTEL CASA DI SALUTE RAPHAEL,P.ZZA A. DE GIOVANNI,4,38050,0461-772000,mail.info@casaraphael.com,www.casaraphael.com,full-board,535,141,,Elevator to all floors,"[46.0516232, 11.4103025]"
hotel1042,hotel,RONCHI VALSUGANA,2-stars,CHALET SERENA,LOCALITA' DESENE,,38050,3490844709,chalet.serena@gmail.com,www.chaletserena.com,full-board,36,20,120.0,Parking (insured for at least 50% of the housing units),"[46.068406, 11.435186]"
hotel1043,hotel,RONZONE,3-stars,AL LARICE,VIA ITALIA,9,38010,0463-831710,info@hotelallarice.it,www.hotelallarice.it,full-board,1085,52,82.0,Elevator to all floors,"[46.423073, 11.1488994]"
hotel1044,hotel,RONZONE,3-stars,REGINA DEL BOSCO,VIA MENDOLA,48,38010,0463-831267,info@hotelreginadelbosco.com,www.hotelreginadelbosco.com,full-board,1085,65,,Elevator to all floors,"[46.423073, 11.1488994]"
hotel1045,hotel,RONZONE,3-stars-superior,STELLA DELLE ALPI,VIA MENDOLA,41,38010,0463-880620,info@stelladellealpi.it,www.stelladellealpi.it,full-board,1085,96,,Elevator to all floors,"[46.423073, 11.1488994]"
hotel1046,hotel,RONZONE,5-stars,VILLA ORSO GRIGIO,VIA REGOLE,12,38010,0463-880559,info@orsogrigio.it,www.orsogrigio.it,bed-and-breakfast,1085,20,500.0,Elevator to all floors,"[46.423073, 11.1488994]"
hotel1047,hotel,ROVERE' DELLA LUNA,no-stars,HILLARY,PIAZZA F.LLI BRONZETTI,1,38030,0461-658007,albergohillary2012@gmail.com,www.albergoristorantehillary.it,full-board,251,23,34.0,Terrace or garden solarium,"[46.2499881, 11.1693479]"
hotel1048,hotel,ROVERETO,1-star,GARNI' RAINBOW,VIA CHIESA SAN MARTINO,6,38068,0464-433707,rovereto@gayaproject.it,www.gayaproject.it,bed-and-breakfast,204,15,96.0,Elevator to all floors,"[45.886548, 11.0452369]"
hotel1049,hotel,ROVERETO,1-star,VILLA CRISTINA,VIA ABETONE,50,38068,0464-425537,albergovillacristina@yahoo.it,,full-board,204,22,29.65,Terrace or garden solarium,"[45.886548, 11.0452369]"
hotel1050,hotel,ROVERETO,2-stars,QUERCIA,VIA DELL'ABETONE,68,38068,0464-420985,info@hotelquercia.com,www.hotelquercia.com,full-board,204,41,55.0,Elevator to all floors,"[45.886548, 11.0452369]"
hotel1051,hotel,ROVERETO,2-stars,SANT'ILARIO,VIALE TRENTO,68,38068,0464-411605,info@hotelsantilario.it,www.hotelsantilario.it,full-board,204,82,64.0,Outdoor swimming pool,"[45.886548, 11.0452369]"
hotel1052,hotel,ROVERETO,3-stars,CASA DEL PITTORE,VIA ACQUEDOTTO,8,38068,0464-486856,rforrer@libero.it,,bed-and-breakfast,204,18,90.0,Elevator to all floors,"[45.886548, 11.0452369]"
hotel1053,hotel,ROVERETO,3-stars,HOTEL FLORA BEAUTY FARM,VIA DELL' ABETONE,94,38068,0464-438333,info@florahotel.org,www.florahotel.org,full-board,204,88,,Elevator to all floors,"[45.886548, 11.0452369]"
hotel1054,hotel,ROVERETO,3-stars,ROVERETO,CORSO ROSMINI,82/D,38068,0464-435222,info@hotelrovereto.it,www.hotelrovereto.it,full-board,204,82,155.0,Elevator to all floors,"[45.886548, 11.0452369]"
hotel1055,hotel,ROVERETO,4-stars,LEON D'ORO,VIA TACCHI,2,38068,0464-437333,info@hotelleondoro.it,www.hotelleondoro.it,bed-and-breakfast,204,112,,Elevator to all floors,"[45.886548, 11.0452369]"
hotel1056,hotel,ROVERETO,4-stars,NEROCUBO BUSINESS & DESIGN HOTEL,VIA PER MARCO,14,38068,0464-022022,manager@nerocubohotel.it,www.nerocubohotel.it,full-board,204,186,,Elevator to all floors,"[45.886548, 11.0452369]"
hotel1057,hotel,RUFFRE',2-stars,PETRA,VIA GRUPPO BRENTA,9,38010,0471-632150,info@garnipetra.it,www.garnipetra.it,full-board,1363,25,40.0,Terrace or garden solarium,"[46.414813, 11.177774]"
hotel1058,hotel,RUFFRE',3-stars,GARNI' BIANCANEVE,LOCALITA'  VILLINI DELL'ALPE,14/A,38010,0471-632268,info@garnibiancaneve.it,,bed-and-breakfast,1310,25,,Parking (insured for at least 50% of the housing units),"[46.414813, 11.177774]"
hotel1059,hotel,RUFFRE',no-stars,ROEN,VIA VILLINI DELL'ALPE,16,38010,0471-632128,info@hotel-roen.it,www.hotel-roen.it,full-board,1310,43,40.0,,"[46.414813, 11.177774]"
hotel1060,hotel,RUMO,3-stars,CAVALLINO BIANCO,FRAZIONE MARCENA,6,38020,0463-531040,info@cavallinobiancorumo.it,www.cavallinobiancorumo.it,full-board,944,62,,Outdoor swimming pool,"[46.4610571, 10.9882457]"
hotel1061,hotel,RUMO,3-stars,HOTEL MARGHERITA,LOCALITA'MARCENA DI RUMO,61,38020,0463-530531,info@hotelmargheritarumo.it,www.hotelmargheritarumo.it,full-board,944,45,70.0,Elevator to all floors,"[46.4610571, 10.9882457]"
hotel1062,hotel,SAGRON MIS,3-stars,BAITA SAGRON MIS - DOLOMITI,LOCALITA' COSTONA,,38050,0439-65085,baitasagronmis.dolomiti@gmail.com,www.baitasagronmis.eu,full-board,1062,43,100.0,Elevator to all floors,"[46.1913955, 11.9335607]"
hotel1063,hotel,SAMONE,2-stars,HOTEL CRISTO D'ORO,VIA MONTE CIMA,10,38050,0461-762243,info@hotelcristodoro.it,www.hotelcristodoro.it,full-board,673,25,42.0,Terrace or garden solarium,"[46.081607, 11.522588]"
hotel1064,hotel,SAN MICHELE ALL'ADIGE,1-star,CANTALEONE,VIA TONALE,23,38010,0461-650134,hotel@cantaleone.it,www.cantaleone.it,full-board,210,25,38.0,Terrace or garden solarium,"[46.192907, 11.133577]"
hotel1065,hotel,SAN MICHELE ALL'ADIGE,3-stars,HOTEL LA VIGNA,VIA POSTAL 49/A,,38010,0461-650276,info@garnilavigna.it,www.garnilavigna.it,full-board,229,46,140.0,Elevator to all floors,"[46.192907, 11.133577]"
hotel1066,hotel,SANT'ORSOLA TERME,1-star,CORONA,LOCALITA' PINTAREI,15,38050,0461-551121,,,full-board,925,24,27.0,Terrace or garden solarium,"[46.1081377, 11.3027058]"
hotel1067,hotel,SANT'ORSOLA TERME,2-stars,ALPINO,LOCALITA'PINTAREI,53,38050,0461-540035,bmc@askmail.it,,full-board,925,25,40.0,,"[46.1081377, 11.3027058]"
hotel1068,hotel,SANT'ORSOLA TERME,3-stars,SANTORSOLA RELAX HOTEL,LOCALITA' PINTAREI,78,38050,0461-551115,info@centralesantorsola.it,www.centralesantorsola.it,full-board,925,68,,Elevator to all floors,"[46.1081377, 11.3027058]"
hotel1069,hotel,SANZENO,4-stars,HOTEL CASEZ - WELLNESS & FAMILY - FIOR DI MELO - RESTAURANT & PIZZERIA,VIA ROMA,48,38010,0463-434130,info@hotelcasez.it,www.hotelcasez.it,full-board,690,39,,Elevator to all floors,"[46.3792333, 11.0715113]"
hotel1070,hotel,SARNONICO,2-stars,STELLA ALPINA,VIA C.BATTISTI,56,38010,0463-831531,info@albergostellaalpina.eu,www.albergostellaalpina.eu,full-board,963,24,,Terrace or garden solarium,"[46.4187281, 11.1407924]"
hotel1071,hotel,SARNONICO,3-stars,CHALET AL BOSCO - WALDHEIM,BIVIO RUFFRE',1,38010,0463-870156,info@hotelwaldheim.it,www.hotelwaldheim.it,full-board,1240,97,,Elevator to all floors,"[46.4187281, 11.1407924]"
hotel1072,hotel,SARNONICO,3-stars,HOTEL PARADISO,LOCALITA' PARADISO - VIA FORNACI,1,38010,0463 830095,info@paradisohoteltrentino.com,www.paradisohoteltrentino.com,full-board,963,17,0.0,Elevator to all floors,"[46.4187281, 11.1407924]"
hotel1073,hotel,SARNONICO,3-stars,IL FALCHETTO,LOCALITA' REGOLE DI MALOSCO,1,38010,0463-870188,info@hotelilfalchetto.it,www.hotelilfalchetto.it,full-board,1370,68,,Elevator to all floors,"[46.4187281, 11.1407924]"
hotel1074,hotel,SARNONICO,3-stars,PANORAMA HOTEL PENEGAL,MONTE PENEGAL,8,38010,338-3882008,info@penegal.com,www.penegal.com,full-board,1730,128,,Elevator to all floors,"[46.4187281, 11.1407924]"
hotel1075,hotel,SCURELLE,2-stars,HOTEL SAT LAGORAI,LOCALITA' CENONE,,38050,333-6528048,sat.lagorai@libero.it,www.satlagorai.it,full-board,1368,20,80.0,Elevator to all floors,"[46.0644655, 11.5059309]"
hotel1076,hotel,SEGONZANO,3-stars,ALLE PIRAMIDI,FRAZIONE SCANCIO,24,38047,0461-686106,info@piramidihotel.it,www.piramidihotel.it,full-board,686,75,,Elevator to all floors,"[46.1926368, 11.2818727]"
hotel1077,hotel,SORAGA DI FASSA,1-star,EDEN,STRADON DE FASCIA,4,38030,0462-768113,garnieden@email.it,www.garnieden.com,bed-and-breakfast,1220,20,50.0,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
hotel1078,hotel,SORAGA,1-star,EDEN,STRADON DE FASCIA,4,38030,0462-768113,garnieden@email.it,www.garnieden.com,bed-and-breakfast,1220,20,50.0,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1079,hotel,SORAGA,2-stars,ALBERGO HEIDI,STRADA DOLOMITES,2,38030,0462-768255,info@hotelheidi.net,www.hotelheidi.net,full-board,1220,34,55.0,Terrace or garden solarium,"[46.3946069, 11.6661676]"
hotel1080,hotel,SORAGA DI FASSA,2-stars,ALBERGO HEIDI,STRADA DOLOMITES,2,38030,0462-768255,info@hotelheidi.net,www.hotelheidi.net,full-board,1220,34,55.0,Terrace or garden solarium,"[46.394059150000004, 11.671768281623553]"
hotel1081,hotel,SORAGA,2-stars,AURORA,STRADA DE PALUA,25,38030,0462-768213,info@garniaurora.it,www.garniaurora.it,full-board,1220,20,84.0,Terrace or garden solarium,"[46.3946069, 11.6661676]"
hotel1082,hotel,SORAGA DI FASSA,2-stars,AURORA,STRADA DE PALUA,25,38030,0462-768213,info@garniaurora.it,www.garniaurora.it,full-board,1220,20,84.0,Terrace or garden solarium,"[46.394059150000004, 11.671768281623553]"
hotel1083,hotel,SORAGA DI FASSA,2-stars,CHALET CIMA UOMO,PASSO DI SAN PELLEGRINO,,38030,0462-573369,info@cimauomo.it,www.cimauomo.it,full-board,1920,21,83.0,Parking (insured for at least 50% of the housing units),"[46.394059150000004, 11.671768281623553]"
hotel1084,hotel,SORAGA,2-stars,CHALET CIMA UOMO,PASSO DI SAN PELLEGRINO,,38030,0462-573369,info@cimauomo.it,www.cimauomo.it,full-board,1920,21,83.0,Parking (insured for at least 50% of the housing units),"[46.3946069, 11.6661676]"
hotel1085,hotel,SORAGA,2-stars,HOTEL OMBRETTA,STRADA TOALAC,37,38030,0462-768105,hotelombretta@gmail.com,,full-board,1220,58,40.0,Terrace or garden solarium,"[46.3946069, 11.6661676]"
hotel1086,hotel,SORAGA DI FASSA,2-stars,HOTEL OMBRETTA,STRADA TOALAC,37,38030,0462-768105,hotelombretta@gmail.com,,full-board,1220,58,40.0,Terrace or garden solarium,"[46.394059150000004, 11.671768281623553]"
hotel1087,hotel,SORAGA,3-stars,ALBERGO MIRALAGO,LOCALITA'� PAS DE SEN PELEGRIN,5,38030,0462-573791,miralago@dolomiti.com,www.albergomiralago.com,full-board,1920,20,65.0,Sport fishing lake,"[46.3946069, 11.6661676]"
hotel1088,hotel,SORAGA DI FASSA,3-stars,ALBERGO MIRALAGO,LOCALITA'� PAS DE SEN PELEGRIN,5,38030,0462-573791,miralago@dolomiti.com,www.albergomiralago.com,full-board,1920,20,65.0,Sport fishing lake,"[46.394059150000004, 11.671768281623553]"
hotel1089,hotel,SORAGA DI FASSA,3-stars,AL LAGO,STRADA DE PONT,4,38030,0462-768127,info@hotelallago.it,www.hotelallago.it,full-board,1220,47,66.0,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
hotel1090,hotel,SORAGA,3-stars,AL LAGO,STRADA DE PONT,4,38030,0462-768127,info@hotelallago.it,www.hotelallago.it,full-board,1220,47,66.0,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1091,hotel,SORAGA,3-stars,ARNICA,STRADA DE PARLAUT,4,38030,0462-768415,info@hotelarnica.net,www.hotelarnica.net,full-board,1220,34,,Terrace or garden solarium,"[46.3946069, 11.6661676]"
hotel1092,hotel,SORAGA DI FASSA,3-stars,ARNICA,STRADA DE PARLAUT,4,38030,0462-768415,info@hotelarnica.net,www.hotelarnica.net,full-board,1220,34,,Terrace or garden solarium,"[46.394059150000004, 11.671768281623553]"
hotel1093,hotel,SORAGA,3-stars,HOTEL DE FRONZ,STRADA DE PONT,35,38030,0462-768222,info@hoteldefronz.it,www.hoteldefronz.it,full-board,1220,44,150.0,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1094,hotel,SORAGA DI FASSA,3-stars,HOTEL DE FRONZ,STRADA DE PONT,35,38030,0462-768222,info@hoteldefronz.it,www.hoteldefronz.it,full-board,1220,44,150.0,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
hotel1095,hotel,SORAGA,3-stars,LA MOLINELLA,STRADA DA MOLIN,16,38030,0462-768153,info@hotellamolinella.it,www.hotellamolinella.it,full-board,1220,47,65.0,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1096,hotel,SORAGA DI FASSA,3-stars,LA MOLINELLA,STRADA DA MOLIN,16,38030,0462-768153,info@hotellamolinella.it,www.hotellamolinella.it,full-board,1220,47,65.0,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
hotel1097,hotel,SORAGA,3-stars,LATEMAR,STRADA DA PALUA,5,38030,0462-768103,info@latemarhotel.com,www.latemarhotel.com,full-board,1220,40,70.0,Gym,"[46.3946069, 11.6661676]"
hotel1098,hotel,SORAGA DI FASSA,3-stars,LATEMAR,STRADA DA PALUA,5,38030,0462-768103,info@latemarhotel.com,www.latemarhotel.com,full-board,1220,40,70.0,Gym,"[46.394059150000004, 11.671768281623553]"
hotel1099,hotel,SORAGA,3-stars,MALDER,STRADA DON SEPON,28,38030,0462-768121,info@hotelmalder.com,www.hotelmalder.com,full-board,1220,79,,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1100,hotel,SORAGA DI FASSA,3-stars,MALDER,STRADA DON SEPON,28,38030,0462-768121,info@hotelmalder.com,www.hotelmalder.com,full-board,1220,79,,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
hotel1101,hotel,SORAGA DI FASSA,3-stars,MIRAVALLE,STRADA DE PALUA,3,38030,0462-768128,info@hmiravalle.com,www.hmiravalle.com,full-board,1220,32,,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
hotel1102,hotel,SORAGA,3-stars,MIRAVALLE,STRADA DE PALUA,3,38030,0462-768128,info@hmiravalle.com,www.hmiravalle.com,full-board,1220,32,,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1103,hotel,SORAGA,3-stars,ROMANTIK HOTEL ROSALPINA,STRADA DE PALUA,2,38030,0462-768137,christian@hotelrosalpina.eu,www.hotelrosalpina.com,full-board,1220,61,80.0,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1104,hotel,SORAGA DI FASSA,3-stars,ROMANTIK HOTEL ROSALPINA,STRADA DE PALUA,2,38030,0462-768137,christian@hotelrosalpina.eu,www.hotelrosalpina.com,full-board,1220,61,80.0,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
hotel1105,hotel,SORAGA,3-stars,SAYONARA,STRADA DA MOLIN,2,38030,0462-768107,info@wellnessfassa.it,www.wellnessfassa.it,full-board,1220,56,94.0,Elevator to all floors,"[46.3946069, 11.6661676]"
hotel1106,hotel,SORAGA DI FASSA,3-stars,SAYONARA,STRADA DA MOLIN,2,38030,0462-768107,info@wellnessfassa.it,www.wellnessfassa.it,full-board,1220,56,94.0,Elevator to all floors,"[46.394059150000004, 11.671768281623553]"
